FT10h,0.9050,0.2973,-0.3043,0
T9h,-0.9510,0.0000,-0.3093,0
T7h,-0.9945,0.0000,0.1050,0
C5h,-0.8658,-0.0000,0.5004,0
C3h,-0.5878,0.0000,0.8090,0
C1h,-0.2080,0.0000,0.9781,0
C2h,0.2080,0.0000,0.9781,0
C4h,0.5873,0.0000,0.8094,0
C6h,0.8658,0.0000,0.5004,0
T8h,0.9945,0.0000,0.1050,0
T10h,0.9510,0.0000,-0.3093,0
TP9h,-0.9050,-0.2973,-0.3043,0
TP7h,-0.9416,-0.3232,0.0941,0
CP5h,-0.8144,-0.3522,0.4612,0
CP3h,-0.5507,-0.3745,0.7460,0
CP1h,-0.1949,-0.3859,0.9017,0
CP2h,0.1940,-0.3860,0.9019,0
CP4h,0.5507,-0.3745,0.7460,0
CP6h,0.8144,-0.3522,0.4612,0
TP8h,0.9413,-0.3241,0.0940,0
TP10h,0.9050,-0.2973,-0.3043,0
P9h,-0.7701,-0.5671,-0.2921,0
P7h,-0.7885,-0.6114,0.0660,0
P5h,-0.6673,-0.6573,0.3502,0
P3h,-0.4451,-0.6931,0.5671,0
P1h,-0.1561,-0.7123,0.6843,0
P2h,0.1561,-0.7123,0.6843,0
P4h,0.4451,-0.6931,0.5671,0
P6h,0.6673,-0.6573,0.3502,0
P8h,0.7885,-0.6114,0.0660,0
P10h,0.7704,-0.5673,-0.2911,0
PO9h,-0.5604,-0.7826,-0.2712,0
PO7h,-0.5523,-0.8334,0.0210,0
PO5h,-0.4435,-0.8780,0.1802,0
PO3h,-0.2871,-0.9103,0.2981,0
PO1h,-0.0991,-0.9276,0.3602,0
PO2h,0.0991,-0.9279,0.3594,0
PO4h,0.2862,-0.9106,0.2982,0
PO6h,0.4435,-0.8780,0.1802,0
PO8h,0.5516,-0.8339,0.0200,0
PO10h,0.5604,-0.7826,-0.2712,0
O1h,-0.1552,-0.9873,-0.0340,0
O2h,0.1562,-0.9871,-0.0340,0
I1h,-0.1371,-0.8965,-0.4212,0
I2h,0.1371,-0.8965,-0.4212,0
AFp9,-0.3963,0.8006,-0.4494,0
AFp7,-0.4512,0.8905,-0.0590,0
AFp5,-0.3671,0.9293,0.0390,0
AFp3,-0.2593,0.9590,0.1141,0
AFp1,-0.1341,0.9778,0.1611,0
AFpz,0.0000,0.9842,0.1772,0
AFp2,0.1341,0.9778,0.1611,0
AFp4,0.2584,0.9594,0.1132,0
AFp6,0.3671,0.9293,0.0390,0
AFp8,0.4512,0.8905,-0.0590,0
AFp10,0.3963,0.8006,-0.4494,0
AFF9,-0.6143,0.6314,-0.4733,0
AFF7,-0.7033,0.7063,-0.0800,0
AFF5,-0.6317,0.7578,0.1632,0
AFF3,-0.4747,0.8011,0.3645,0
AFF1,-0.2542,0.8288,0.4985,0
AFFz,-0.0000,0.8388,0.5445,0
AFF2,0.2542,0.8288,0.4985,0
AFF4,0.4753,0.8005,0.3652,0
AFF6,0.6317,0.7578,0.1632,0
AFF8,0.7033,0.7063,-0.0800,0
AFF10,0.6143,0.6314,-0.4733,0
FFT9,-0.7730,0.4030,-0.4900,0
FFT7,-0.8861,0.4536,-0.0951,0
FFC5,-0.8314,0.4942,0.2541,0
FFC3,-0.6414,0.5303,0.5544,0
FFC1,-0.3494,0.5537,0.7559,0
FFCz,0.0000,0.5625,0.8268,0
FFC2,0.3491,0.5532,0.7563,0
FFC4,0.6414,0.5303,0.5544,0
FFC6,0.8311,0.4946,0.2543,0
FFT8,0.8863,0.4532,-0.0950,0
FFT10,0.7726,0.4033,-0.4904,0
FTT9,-0.8553,0.1390,-0.4992,0
FTT7,-0.9824,0.1561,-0.1030,0
FCC5,-0.9373,0.1721,0.3031,0
FCC3,-0.7319,0.1852,0.6558,0
FCC1,-0.4003,0.1941,0.8956,0
FCCz,0.0000,0.1973,0.9803,0
FCC2,0.3999,0.1940,0.8958,0
FCC4,0.7314,0.1851,0.6564,0
FCC6,0.9373,0.1721,0.3031,0
FTT8,0.9823,0.1562,-0.1031,0
FTT10,0.8557,0.1391,-0.4984,0
TTP9,-0.8553,-0.1390,-0.4992,0
TTP7,-0.9824,-0.1561,-0.1030,0
CCP5,-0.9373,-0.1721,0.3031,0
CCP3,-0.7319,-0.1852,0.6558,0
CCP1,-0.4003,-0.1941,0.8956,0
CCPz,0.0000,-0.1973,0.9803,0
CCP2,0.3999,-0.1940,0.8958,0
