PO8h,39.586092,-54.829599,4.932780,0
PO6,37.411101,-55.739943,12.269356,1
PO6h,33.820015,-56.590764,19.030261,0
PO4,28.817773,-57.334669,24.826815,1
PO4h,22.372213,-57.891255,28.997286,0
PO2,15.237905,-58.297207,31.889185,1
PO2h,7.705177,-58.548122,33.484262,0
POO5,-27.782647,-62.824248,9.490040,0
POO3,-20.217009,-63.840574,16.596521,0
POO1,-10.424705,-64.363571,20.418346,0
POO6,28.126053,-62.649895,9.869382,0
POO4,20.465187,-63.728377,16.972134,0
POO2,10.527837,-64.299972,20.572322,0
I1h,-10.698889,-68.128686,-20.522609,0
I1,-20.792912,-64.468039,-23.791306,1
POO9,-29.801839,-58.570041,-27.003966,0
PO9,-37.529236,-51.010873,-30.040288,1
PPO9,-43.893196,-42.186950,-32.832588,0
P9,-48.573705,-32.256838,-35.272462,1
TPP9,-51.205153,-21.509904,-37.223914,0
TP9,-54.712872,-11.137230,-39.381439,1
AF9,-35.965897,64.130259,-42.523484,1
AFF9,-43.674060,57.972810,-44.014532,0
F9,-49.221908,49.590110,-44.644155,1
FFT9,-51.887323,39.901952,-44.311172,0
FT9,-54.327374,30.119108,-43.903756,1
FTT9,-55.090075,20.090456,-42.993864,0
I2h,10.689161,-67.641488,-20.574547,0
I2,20.704876,-63.561370,-23.868165,1
POO10,29.753775,-57.587248,-27.100686,0
PO10,37.603153,-50.043555,-30.169808,1
PPO10,44.045604,-41.197284,-32.986838,0
P10,48.719876,-31.198427,-35.432661,1
TPP10,51.581183,-20.428097,-37.451818,0
TP10,55.648849,-10.185898,-39.753224,1
AF10,35.715655,63.356838,-42.365816,1
AFF10,44.150788,58.225271,-44.177838,0
F10,49.781508,49.908500,-44.838327,1
FFT10,52.131842,40.064975,-44.398696,0
FT10,54.351855,30.192103,-43.918882,1
FTT10,56.193464,20.280172,-43.327548,0
OI1h,-11.148778,-69.672540,-7.105526,0
OI1,-21.903207,-66.971196,-10.253793,0
POO9h,-31.588287,-61.584968,-13.419214,0
PO9h,-39.894159,-54.161534,-16.447368,0
PPO9h,-46.603949,-45.214474,-19.223443,0
P9h,-50.956661,-34.769239,-21.543189,0
TPP9h,-54.361199,-23.932023,-23.655813,0
AFF9h,-43.636534,57.521046,-29.923735,0
F9h,-49.337536,49.269971,-30.510104,0
FFT9h,-52.344587,39.714856,-30.237706,0
FT9h,-54.981697,30.024866,-29.852317,0
FTT9h,-56.350120,20.088191,-29.103581,0
OI2h,11.073959,-69.222376,-7.083353,0
OI2,21.800045,-66.586101,-10.165801,0
POO10h,31.254152,-60.897624,-13.258892,0
PO10h,39.396882,-53.361737,-16.217693,0
PPO10h,46.119021,-44.487759,-18.956877,0
P10h,50.831900,-34.280840,-21.322872,0
TPP10h,54.407923,-23.596108,-23.446818,0
AFF10h,44.183337,57.938428,-29.904857,0
F10h,49.958266,49.660924,-30.480352,0
FFT10h,52.600033,39.870475,-30.072396,0
FT10h,55.556142,30.159754,-29.755049,0
FTT10h,57.344051,20.188520,-29.104962,0
AFp9,-26.333816,65.540917,-39.954875,0
TTP9,-52.599137,-0.705983,-39.954028,0
AFp10,26.208395,65.882512,-39.957716,0
TTP10,52.306660,-0.048248,-39.945063,0
AFp9h,-27.802376,69.244199,-27.043703,0
AF9h,-36.415422,64.385762,-28.780062,0
TTP9h,-57.656061,-1.343508,-27.053185,0
TP9h,-56.587090,-12.742735,-25.495858,0
AFp10h,28.241020,69.849092,-27.093027,0
AF10h,36.915431,64.929898,-28.797555,0
TTP10h,58.389922,-1.271465,-26.977595,0
TP10h,56.678871,-12.478246,-25.279996,0
