Nz,0.000000,67.305925,-28.154918,1
Iz,0.000000,-61.264833,-10.080767,1
LPA,-48.517613,9.411834,-32.476666,1
RPA,48.517613,9.411834,-32.476666,1
Cz,0.000000,9.097337,52.635203,2
Fpz,0.000000,69.176231,-5.970754,2
AFpz,0.000000,67.489658,4.977449,0
AFz,0.000000,62.893139,15.112713,1
AFFz,0.000000,55.857641,23.740078,0
Fz,0.000000,47.825459,31.466084,2
FFCz,0.000000,39.331612,38.681490,0
FCz,0.000000,29.701427,44.277278,1
FCCz,0.000000,19.653395,49.104355,0
CCPz,0.000000,-1.924056,54.266609,0
CPz,0.000000,-13.036064,53.845773,1
CPPz,0.000000,-23.931249,51.605346,0
Pz,0.000000,-34.094568,47.093547,2
PPOz,0.000000,-42.967827,40.361649,0
POz,0.000000,-50.566394,32.229874,1
POOz,0.000000,-55.998286,22.526556,0
Oz,0.000000,-59.727412,12.105748,2
OIz,0.000000,-61.141629,1.048689,0
T10h,50.873208,9.370851,-21.385587,0
T8,52.406323,9.328339,-9.880516,2
T8h,52.598628,9.285413,1.736387,0
C6,51.702522,9.242664,13.305386,1
C6h,47.784210,9.202495,24.176566,0
C4,41.022453,9.167772,33.573547,2
C4h,32.450142,9.138917,41.382486,0
C2,22.456419,9.117101,47.286301,1
C2h,11.479946,9.103255,51.033372,0
C1h,-11.414042,9.103119,51.070388,0
C1,-22.327120,9.116932,47.332087,1
C3h,-32.302137,9.138327,41.542039,0
C3,-40.817322,9.167010,33.779690,2
C5h,-47.294615,9.202080,24.288791,0
C5,-50.984754,9.242295,13.405303,1
T7h,-51.802796,9.284850,1.888934,0
T7,-51.807144,9.327528,-9.661191,2
T9h,-50.636915,9.369966,-21.146092,0
Fp1h,-8.544467,68.165320,-7.821851,0
Fp1,-16.896645,65.906637,-9.453121,2
AFp7,-24.910233,62.538427,-10.849828,0
AF7,-32.127669,57.633069,-11.845287,1
AFF7,-37.452951,50.646974,-12.107645,0
F7,-41.605041,42.880855,-11.986988,2
FFT7,-45.009124,34.764958,-11.642821,0
FT7,-47.729631,26.402279,-11.104615,1
FTT7,-49.981353,17.911590,-10.439121,0
O1h,-9.938504,-59.706463,9.784814,0
O1,-19.591717,-57.643448,7.244056,2
POO7,-28.336467,-53.205582,4.582150,0
PO7,-35.758393,-46.723270,1.942075,1
PPO7,-41.901845,-38.996654,-0.574310,0
P7,-46.404058,-30.135153,-2.867051,2
TPP7,-49.525767,-20.642070,-4.926380,0
TP7,-51.520767,-10.802830,-6.771465,1
TTP7,-52.428630,-0.770112,-8.390124,0
Fp2h,8.656435,68.474220,-7.904409,0
Fp2,17.166238,66.534134,-9.630024,2
AFp8,25.285844,63.204244,-11.069142,0
AF8,32.394151,58.006938,-12.008987,1
AFF8,37.889978,51.038091,-12.321872,0
F8,42.172159,43.235711,-12.232967,2
FFT8,45.565601,35.015226,-11.876796,0
FT8,48.434702,26.600777,-11.370339,1
FTT8,50.815477,18.048188,-10.729872,0
O2h,9.927065,-59.444081,9.735636,0
O2,19.563160,-57.276756,7.169632,2
POO8,28.506490,-53.210781,4.500002,0
PO8,35.944839,-46.753352,1.848306,1
PPO8,42.075503,-39.008666,-0.676927,0
P8,46.586606,-30.144438,-2.978963,2
TPP8,49.663529,-20.640330,-5.034058,0
TP8,51.714140,-10.809956,-6.893979,1
TTP8,52.704618,-0.780939,-8.532890,0
AFp5,-21.090468,64.551943,-4.097105,0
AFp3,-15.302158,66.149966,1.124031,0
AFp1,-7.925544,67.105230,4.048838,0
AFp6,21.383933,65.120587,-4.264580,0
AFp4,15.430292,66.529423,0.892535,0
