Nz,0.000000,72.950980,-29.039697,1
Iz,0.000000,-67.148332,-11.810873,1
LPA,-51.194345,10.522371,-38.367361,1
RPA,51.194345,10.522371,-38.367361,1
Cz,0.000000,9.669099,57.065869,2
Fpz,0.000000,76.192763,-4.985557,2
AFpz,0.000000,74.788514,7.042926,0
AFz,0.000000,69.562265,17.939122,1
AFFz,0.000000,61.961255,27.399550,0
Fz,0.000000,52.860684,35.442662,2
FFCz,0.000000,42.913045,42.408272,0
FCz,0.000000,32.301363,48.312671,1
FCCz,0.000000,21.177020,53.199785,0
CCPz,0.000000,-2.241942,59.393721,0
CPz,0.000000,-14.328339,58.534904,1
CPPz,0.000000,-26.168585,55.839995,0
Pz,0.000000,-37.226801,50.897908,2
PPOz,0.000000,-46.785427,43.447083,0
POz,0.000000,-54.867555,34.390527,1
POOz,0.000000,-60.731393,23.789685,0
Oz,0.000000,-64.262531,12.183377,2
OIz,0.000000,-66.786826,0.304022,0
T10h,54.927240,10.412141,-26.038928,0
T8,56.982297,10.298810,-13.363433,2
T8h,56.705645,10.183760,-0.495805,0
C6,55.623835,10.069093,12.328945,1
C6h,52.388105,9.958127,24.739801,0
C4,45.384121,9.862004,35.490650,2
C4h,35.842276,9.785107,44.091060,0
C2,24.689644,9.727996,50.478444,1
C2h,12.683833,9.686834,55.082165,0
C1h,-12.739381,9.684340,55.361225,0
C1,-24.770838,9.725127,50.799494,1
C3h,-35.972540,9.781803,44.460540,0
C3,-45.462092,9.859346,35.787851,2
C5h,-52.400845,9.955936,24.984931,0
C5,-55.380476,10.067602,12.495743,1
T7h,-56.320571,10.182544,-0.359755,0
T7,-56.532659,10.297659,-13.234568,2
T9h,-54.620599,10.411451,-25.961635,0
Fp1h,-9.291909,75.244013,-7.549347,0
Fp1,-18.351927,72.683795,-9.849278,2
AFp7,-26.987832,68.752543,-11.859305,0
AF7,-34.891251,63.406996,-13.485203,1
AFF7,-40.618348,55.633837,-14.186711,0
F7,-45.541281,47.284287,-14.585843,2
FFT7,-49.206369,38.303289,-14.545029,0
FT7,-52.599707,29.214307,-14.412643,1
FTT7,-55.144655,19.861844,-14.003375,0
O1h,-10.718606,-64.509911,9.122396,0
O1,-21.158744,-62.409019,5.854679,2
POO7,-30.874123,-58.076965,2.523247,0
PO7,-39.288914,-51.539244,-0.702714,1
PPO7,-45.791466,-43.004524,-3.621299,0
P7,-50.073086,-33.019068,-6.076706,2
TPP7,-53.051574,-22.477299,-8.224297,0
TP7,-55.190500,-11.694342,-10.159241,1
TTP7,-56.576851,-0.755585,-11.896190,0
Fp2h,9.405940,75.449984,-7.607254,0
Fp2,18.632927,73.216536,-9.995127,2
AFp8,27.380413,69.323572,-12.041868,0
AF8,35.312700,63.846491,-13.659882,1
AFF8,41.188924,56.075328,-14.404544,0
F8,46.260811,47.704614,-14.843961,2
FFT8,50.365362,38.818186,-14.941378,0
FT8,53.297020,29.472576,-14.644426,1
FTT8,55.533528,19.949194,-14.125277,0
O2h,10.658610,-64.017713,9.079711,0
O2,21.082536,-62.063091,5.834723,2
POO8,30.744071,-57.745452,2.520743,0
PO8,38.914131,-50.959167,-0.664885,1
PPO8,45.583192,-42.641028,-3.604905,0
P8,49.817362,-32.680392,-6.043523,2
TPP8,52.790676,-22.198342,-8.182273,0
TP8,55.265572,-11.556749,-10.196789,1
TTP8,56.911055,-0.722294,-11.995692,0
AFp5,-23.529161,71.223727,-3.831852,0
AFp3,-17.339565,73.192982,2.434549,0
AFp1,-8.986739,74.302408,5.779772,0
AFp6,24.081044,71.805186,-3.722930,0
AFp4,17.802952,73.682144,2.712937,0
AFp2,9.222265,74.591652,6.042187,0
AF5,-31.882560,65.802241,-0.879354,1
AF3,-24.493820,67.837091,9.657183,1
AF1,-12.955722,69.071812,15.798653,1
AF6,32.619816,66.255751,-0.775998,1
AF4,24.983744,68.214963,9.895687,1
AF2,13.179674,69.276659,15.952467,1
AFF7h,-40.006143,56.828947,-6.053123,0
AFF5,-38.495000,58.009664,1.946722,0
AFF5h,-35.215059,59.122197,9.411250,0
AFF3,-30.161214,60.091974,15.831304,0
AFF3h,-23.552540,60.838028,20.662773,0
AFF1,-16.045138,61.372971,24.017746,0
AFF1h,-8.169673,61.767289,26.398234,0
AFF8h,40.556264,57.275144,-6.189640,0
AFF6,39.175280,58.455566,1.922404,0
AFF6h,35.668111,59.528065,9.381777,0
AFF4,30.498212,60.441452,15.820722,0
AFF4h,23.822053,61.118800,20.707990,0
AFF2,16.235793,61.572880,24.107189,0
AFF2h,8.259671,61.872145,26.465010,0
F7h,-44.667878,48.304934,-5.088910,0
F5,-43.559759,49.323468,4.377555,1
F5h,-40.113365,50.290302,13.254344,0
F3,-34.630993,51.151871,21.054777,2
F3h,-27.236244,51.834587,27.096778,0
F1,-18.617310,52.324140,31.278099,1
F1h,-9.503960,52.685804,34.241918,0
F8h,45.301670,48.725620,-5.260102,0
F6,44.173928,49.743352,4.300799,1
F6h,40.630146,50.683592,13.247816,0
F4,34.996911,51.493664,21.073842,2
F4h,27.480312,52.104489,27.123980,0
F2,18.832272,52.527256,31.468535,1
F2h,9.622548,52.802160,34.457102,0
FFT7h,-48.479884,39.122636,-3.845947,0
FFC5,-47.745583,39.941469,6.845829,0
FFC5h,-44.467517,40.735272,17.026417,0
FFC3,-38.610230,41.450077,25.985154,0
FFC3h,-30.453592,42.024221,32.932962,0
FFC1,-20.883007,42.448255,37.809537,0
FFC1h,-10.663082,42.757375,41.131584,0
FFT8h,49.227284,39.632424,-4.175409,0
FFC6,48.300468,40.449397,6.611252,0
FFC6h,44.968143,41.214688,16.892621,0
FFC4,39.031718,41.870454,25.923858,0
FFC4h,30.738004,42.355802,32.888234,0
